drug,disease,jaccard_score,n_connecting_targets
CHEMBL4790100,EFO_0009118,0.5,1
CHEMBL4790100,EFO_0005541,0.5,1
CHEMBL4790100,MONDO_0001056,0.5,1
CHEMBL4790100,EFO_0004995,0.5,1
CHEMBL479079,MONDO_0005575,1.0,1
CHEMBL4795065,EFO_0009454,0.25,1
CHEMBL479527,EFO_0022298,1.0,1
CHEMBL479527,EFO_0010351,1.0,1
CHEMBL479527,EFO_0022251,1.0,1
CHEMBL479527,EFO_0022293,1.0,1
CHEMBL479527,EFO_0022146,1.0,1
CHEMBL479527,EFO_0022336,1.0,1
CHEMBL479579,OBA_VT0001253,0.5,1
CHEMBL480,Orphanet_240071,0.25,1
CHEMBL480,Orphanet_240085,0.25,1
CHEMBL480,EFO_0000676,0.25,1
CHEMBL4800252,EFO_0000508,0.3333333333333333,1
CHEMBL4800252,MONDO_0007962,0.3333333333333333,1
CHEMBL4800252,EFO_0000616,0.3333333333333333,1
CHEMBL4802038,EFO_0010257,1.0,1
CHEMBL4802044,EFO_0007486,1.0,1
CHEMBL4802044,EFO_0001356,1.0,1
CHEMBL4802050,HP_0001258,0.5,1
CHEMBL4802050,MONDO_0014209,0.5,1
CHEMBL4802053,MONDO_0005180,1.0,1
CHEMBL4802161,EFO_0004587,0.5,1
CHEMBL4802161,EFO_0005106,0.5,1
CHEMBL4802163,EFO_0004627,0.25,1
CHEMBL4802163,HP_0000964,0.25,1
CHEMBL4802163,EFO_0000729,0.25,1
CHEMBL4802163,OBA_0003460,0.25,1
CHEMBL4802163,EFO_0005804,0.25,1
CHEMBL4802163,EFO_0004587,0.25,1
CHEMBL4802163,EFO_0004617,0.25,1
CHEMBL4802244,EFO_0009805,0.3333333333333333,1
CHEMBL4802244,EFO_0004324,0.3333333333333333,1
CHEMBL480295,EFO_0000764,1.0,1
CHEMBL4804173,Orphanet_240071,1.0,1
CHEMBL4804173,Orphanet_240085,1.0,1
CHEMBL480464,EFO_0005854,0.3333333333333333,1
CHEMBL480464,EFO_0004190,0.3333333333333333,1
CHEMBL480464,MONDO_0004247,0.3333333333333333,1
CHEMBL480464,EFO_0009869,0.3333333333333333,1
CHEMBL480464,EFO_0006928,0.3333333333333333,1
CHEMBL480477,HP_0001000,1.0,1
CHEMBL481,EFO_0008546,0.3333333333333333,1
CHEMBL481,HP_0001742,0.3333333333333333,1
CHEMBL481,EFO_0003888,0.3333333333333333,1
CHEMBL481611,Orphanet_352709,0.25,1
CHEMBL481635,EFO_0000538,1.0,1
CHEMBL482767,MONDO_0015277,0.03333333333333333,1
CHEMBL482767,MONDO_0005575,0.03333333333333333,1
CHEMBL482767,EFO_0000768,0.03333333333333333,1
CHEMBL482767,EFO_0010116,0.03333333333333333,1
CHEMBL482767,EFO_0005091,0.03333333333333333,1
CHEMBL482767,MONDO_0005041,0.03333333333333333,1
CHEMBL482767,EFO_0005772,0.06666666666666667,2
CHEMBL482767,MONDO_0014704,0.03333333333333333,1
CHEMBL482767,EFO_0004532,0.03333333333333333,1
CHEMBL482767,Orphanet_140162,0.03333333333333333,1
CHEMBL482767,EFO_0000616,0.03333333333333333,1
CHEMBL482767,EFO_1001901,0.03333333333333333,1
CHEMBL482767,Orphanet_98994,0.03333333333333333,1
CHEMBL482967,MONDO_0007844,0.009523809523809525,1
CHEMBL482967,MONDO_0003060,0.009523809523809525,1
CHEMBL482967,EFO_0004833,0.009523809523809525,1
CHEMBL482967,MONDO_0014658,0.009523809523809525,1
CHEMBL482967,EFO_0001645,0.009523809523809525,1
CHEMBL482967,EFO_0010116,0.009523809523809525,1
CHEMBL482967,EFO_0004587,0.009523809523809525,1
CHEMBL482967,EFO_0004627,0.009523809523809525,1
CHEMBL482967,EFO_1001901,0.009523809523809525,1
CHEMBL482967,EFO_0000239,0.009523809523809525,1
CHEMBL482967,EFO_0004995,0.009523809523809525,1
CHEMBL482967,MONDO_0004975,0.009523809523809525,1
CHEMBL482967,MONDO_0005575,0.009523809523809525,1
CHEMBL482967,OBA_0003460,0.01904761904761905,2
CHEMBL482967,MONDO_0007793,0.009523809523809525,1
CHEMBL482967,EFO_0000681,0.01904761904761905,2
CHEMBL482967,MONDO_0005041,0.009523809523809525,1
CHEMBL482967,EFO_0005772,0.02857142857142857,3
CHEMBL482967,EFO_0004617,0.009523809523809525,1
CHEMBL482967,HP_0001249,0.009523809523809525,1
CHEMBL482967,EFO_0000729,0.009523809523809525,1
CHEMBL482967,EFO_0009448,0.009523809523809525,1
CHEMBL482967,MONDO_0015356,0.009523809523809525,1
CHEMBL482967,MONDO_0015277,0.009523809523809525,1
CHEMBL482967,EFO_0000339,0.009523809523809525,1
CHEMBL482967,EFO_0005091,0.009523809523809525,1
CHEMBL482967,MONDO_0013578,0.009523809523809525,1
CHEMBL482967,OBA_VT0001253,0.009523809523809525,1
CHEMBL482967,MONDO_0024519,0.009523809523809525,1
CHEMBL482967,EFO_0005541,0.009523809523809525,1
CHEMBL482967,EFO_0005804,0.009523809523809525,1
CHEMBL482967,Orphanet_85165,0.009523809523809525,1
CHEMBL482967,EFO_0004532,0.009523809523809525,1
CHEMBL482967,MONDO_0004643,0.009523809523809525,1
CHEMBL482967,EFO_0000616,0.01904761904761905,2
CHEMBL482967,MONDO_0005301,0.009523809523809525,1
CHEMBL482967,Orphanet_98994,0.009523809523809525,1
CHEMBL482967,MONDO_0004992,0.01904761904761905,2
CHEMBL482968,MONDO_0007844,0.05263157894736842,1
CHEMBL482968,MONDO_0005575,0.05263157894736842,1
CHEMBL482968,EFO_0004833,0.05263157894736842,1
CHEMBL482968,EFO_0000681,0.10526315789473684,2
CHEMBL482968,MONDO_0004992,0.05263157894736842,1
CHEMBL482968,EFO_0005091,0.05263157894736842,1
CHEMBL482968,EFO_0005772,0.05263157894736842,1
CHEMBL482968,MONDO_0004643,0.05263157894736842,1
CHEMBL482968,MONDO_0024519,0.05263157894736842,1
CHEMBL482968,EFO_0005541,0.05263157894736842,1
CHEMBL482968,EFO_1001901,0.05263157894736842,1
CHEMBL482968,EFO_0000239,0.05263157894736842,1
CHEMBL482968,MONDO_0015356,0.05263157894736842,1
CHEMBL482968,EFO_0004995,0.05263157894736842,1
CHEMBL483083,EFO_0004842,1.0,1
CHEMBL483096,MONDO_0008728,1.0,1
CHEMBL483096,MONDO_0003937,1.0,1
CHEMBL483096,EFO_1001051,1.0,1
CHEMBL483096,EFO_0000565,1.0,1
CHEMBL483096,MONDO_0004773,1.0,1
CHEMBL483096,EFO_0000676,1.0,1
CHEMBL483096,EFO_0000574,1.0,1
CHEMBL483096,EFO_0005558,1.0,1
CHEMBL483096,HP_0006536,1.0,1
CHEMBL483096,EFO_0007160,1.0,1
CHEMBL483096,EFO_1001417,1.0,1
CHEMBL48310,EFO_0000508,0.3333333333333333,1
CHEMBL483158,MONDO_0015277,0.02857142857142857,1
CHEMBL483158,MONDO_0007844,0.02857142857142857,1
CHEMBL483158,MONDO_0003060,0.02857142857142857,1
CHEMBL483158,MONDO_0014658,0.02857142857142857,1
CHEMBL483158,EFO_0001645,0.02857142857142857,1
CHEMBL483158,EFO_0010116,0.02857142857142857,1
CHEMBL483158,EFO_0004314,0.02857142857142857,1
CHEMBL483158,OBA_VT0001253,0.02857142857142857,1
CHEMBL483158,EFO_0000474,0.02857142857142857,1
CHEMBL483158,EFO_1001469,0.02857142857142857,1
CHEMBL483158,MONDO_0024519,0.02857142857142857,1
CHEMBL483158,EFO_0005541,0.02857142857142857,1
CHEMBL483158,EFO_0000239,0.02857142857142857,1
CHEMBL483158,MONDO_0005575,0.02857142857142857,1
CHEMBL483158,EFO_0008526,0.02857142857142857,1
CHEMBL483158,MONDO_0007793,0.02857142857142857,1
CHEMBL483158,EFO_0000681,0.02857142857142857,1
CHEMBL483158,MONDO_0015356,0.02857142857142857,1
CHEMBL483158,EFO_0005772,0.05714285714285714,2
CHEMBL483158,Orphanet_85165,0.02857142857142857,1
CHEMBL483158,EFO_0004532,0.02857142857142857,1
CHEMBL483158,EFO_0000616,0.02857142857142857,1
CHEMBL483158,HP_0000739,0.02857142857142857,1
CHEMBL483158,EFO_0009448,0.02857142857142857,1
CHEMBL483158,Orphanet_98994,0.02857142857142857,1
CHEMBL483158,MONDO_0004992,0.02857142857142857,1
CHEMBL483254,EFO_0000508,0.07142857142857142,1
CHEMBL483254,EFO_0002913,0.07142857142857142,1
CHEMBL483254,EFO_0000211,0.07142857142857142,1
CHEMBL483254,MONDO_0010679,0.07142857142857142,1
CHEMBL483321,OBA_2050096,0.3333333333333333,1
CHEMBL483465,MONDO_0005301,1.0,1
CHEMBL483465,MONDO_0004985,1.0,1
CHEMBL483465,MONDO_0004975,1.0,1
CHEMBL48361,EFO_0022265,0.5,1
CHEMBL48361,EFO_1001395,0.5,1
CHEMBL483841,MONDO_0005301,1.0,1
CHEMBL483841,MONDO_0004985,1.0,1
CHEMBL483841,MONDO_0004975,1.0,1
CHEMBL48449,MONDO_0004992,0.25,1
CHEMBL4847106,MONDO_0004992,0.3333333333333333,1
CHEMBL4847260,EFO_1000172,1.0,1
CHEMBL484785,EFO_0000341,0.2,1
CHEMBL484785,EFO_0001645,0.4,2
CHEMBL484785,OBA_2050096,0.2,1
CHEMBL484785,EFO_0000712,0.2,1
CHEMBL484785,EFO_0006505,0.2,1
CHEMBL485,EFO_0022041,1.0,1
CHEMBL485053,HP_0001249,0.2,1
CHEMBL485053,MONDO_0013578,0.2,1
CHEMBL485629,EFO_0001645,0.3333333333333333,1
CHEMBL485629,EFO_0000341,0.3333333333333333,1
CHEMBL485629,EFO_0000712,0.3333333333333333,1
CHEMBL485629,EFO_0006505,0.3333333333333333,1
CHEMBL485745,EFO_1001450,0.3333333333333333,1
CHEMBL485745,HP_0002315,0.3333333333333333,1
CHEMBL485832,EFO_0022041,0.3333333333333333,1
CHEMBL4858364,EFO_0000304,1.0,1
CHEMBL4858364,OBA_0003747,1.0,1
CHEMBL4858364,MONDO_0015278,1.0,1
CHEMBL4858364,MONDO_0004986,1.0,1
CHEMBL4858811,EFO_0000616,1.0,1
CHEMBL4858811,EFO_0004714,1.0,1
CHEMBL486026,EFO_0009373,0.16666666666666666,1
CHEMBL486026,HP_0001250,0.16666666666666666,1
CHEMBL486027,EFO_0009373,0.16666666666666666,1
CHEMBL486027,HP_0001250,0.16666666666666666,1
CHEMBL486133,EFO_0000764,1.0,1
CHEMBL486218,EFO_0009373,0.16666666666666666,1
CHEMBL486218,HP_0001250,0.16666666666666666,1
CHEMBL4862963,EFO_0000616,1.0,1
CHEMBL4862963,EFO_0004714,1.0,1
CHEMBL486422,MONDO_0030894,1.0,1
CHEMBL486597,EFO_0000764,1.0,1
CHEMBL486598,Orphanet_88632,1.0,1
CHEMBL486827,MONDO_0004992,1.0,1
CHEMBL486980,HP_0003418,1.0,1
CHEMBL486980,EFO_0009846,1.0,1
CHEMBL4871106,EFO_0005772,0.5,1
CHEMBL487182,HP_0002013,0.25,1
CHEMBL487182,EFO_0007319,0.25,1
CHEMBL487182,EFO_0008533,0.25,1
CHEMBL487182,HP_0002017,0.25,1
CHEMBL487194,EFO_0005772,1.0,1
CHEMBL487253,EFO_0000508,0.125,1
CHEMBL487253,EFO_0002913,0.125,1
CHEMBL487253,EFO_0000211,0.125,1
CHEMBL487355,HP_0001742,0.25,1
CHEMBL487355,HP_0001945,0.25,1
CHEMBL487355,OBA_0003277,0.25,1
CHEMBL487355,MONDO_0002050,0.25,1
CHEMBL487355,EFO_0007214,0.25,1
CHEMBL487355,EFO_1000453,0.25,1
CHEMBL487387,EFO_0007319,0.2,1
CHEMBL487387,EFO_0008533,0.2,1
CHEMBL487387,HP_0002017,0.2,1
CHEMBL487387,HP_0002013,0.2,1
CHEMBL487387,EFO_0000677,0.2,1
CHEMBL487387,EFO_0004895,0.2,1
CHEMBL487402,MONDO_0005575,0.2,1
CHEMBL487402,OBA_2050096,0.2,1
CHEMBL487402,EFO_0005772,0.2,1
CHEMBL487402,Orphanet_88632,0.2,1
CHEMBL488,OBA_1000110,1.0,1
CHEMBL488436,MONDO_0005301,0.125,2
CHEMBL488436,MONDO_0004985,0.0625,1
CHEMBL488436,EFO_0004587,0.0625,1
CHEMBL488436,EFO_0005106,0.0625,1
CHEMBL488436,EFO_0007800,0.0625,1
CHEMBL488436,MONDO_0004975,0.125,2
CHEMBL489,EFO_0009270,0.5,1
CHEMBL489,EFO_0008560,0.5,1
CHEMBL489,EFO_0004314,0.5,1
CHEMBL489,EFO_0003882,0.5,1
CHEMBL489,EFO_0004324,0.5,1
CHEMBL489,MONDO_0007254,0.5,1
CHEMBL489326,Orphanet_140162,0.3333333333333333,1
CHEMBL489326,MONDO_0005575,0.3333333333333333,1
CHEMBL489553,MONDO_0004979,1.0,1
CHEMBL489553,EFO_0000341,1.0,1
CHEMBL49,MONDO_0005271,0.125,1
CHEMBL49,EFO_0007319,0.125,1
CHEMBL49,EFO_0005251,0.125,1
CHEMBL49,MONDO_0004985,0.125,1
CHEMBL49,EFO_0008533,0.125,1
CHEMBL49,HP_0001945,0.125,1
CHEMBL49,HP_0002017,0.125,1
CHEMBL49,EFO_0007486,0.125,1
CHEMBL49,EFO_0000677,0.125,1
CHEMBL49,EFO_0000319,0.125,1
CHEMBL49,HP_0002013,0.125,1
CHEMBL49,EFO_0001356,0.125,1
CHEMBL49,EFO_0003756,0.125,1
CHEMBL49,EFO_0004895,0.125,1
CHEMBL490,HP_0001742,0.08333333333333333,1
CHEMBL490,HP_0001945,0.08333333333333333,1
CHEMBL490,MONDO_0002050,0.08333333333333333,1
CHEMBL490,EFO_0007214,0.08333333333333333,1
CHEMBL490,EFO_1000453,0.08333333333333333,1
CHEMBL490,EFO_0006928,0.08333333333333333,1
CHEMBL490,EFO_0005854,0.08333333333333333,1
CHEMBL490,EFO_0009869,0.08333333333333333,1
CHEMBL490,EFO_0004190,0.08333333333333333,1
CHEMBL490,MONDO_0004247,0.16666666666666666,2
CHEMBL490,OBA_0003277,0.08333333333333333,1
CHEMBL490029,EFO_0004509,1.0,1
CHEMBL490170,Orphanet_88632,1.0,1
CHEMBL490355,EFO_0005772,0.5,1
CHEMBL490355,EFO_1001480,0.5,1
CHEMBL490356,HP_0001250,0.5,1
CHEMBL490533,EFO_0007319,0.2,1
CHEMBL490533,MONDO_0002009,0.2,1
CHEMBL490533,EFO_0008533,0.2,1
CHEMBL490533,HP_0002017,0.2,1
CHEMBL490533,HP_0002013,0.2,1
CHEMBL490533,EFO_0000677,0.2,1
CHEMBL490533,EFO_0004895,0.2,1
CHEMBL490665,EFO_0022041,0.25,1
CHEMBL49080,EFO_0000712,0.5,1
CHEMBL49080,EFO_0000341,0.5,1
CHEMBL49080,MONDO_0005041,0.5,1
CHEMBL49080,MONDO_0004979,0.5,1
CHEMBL49080,HP_0006536,0.5,1
CHEMBL49080,EFO_0004614,0.5,1
CHEMBL49080,OBA_1001087,0.5,1
CHEMBL49080,EFO_0022148,0.5,1
CHEMBL49080,EFO_0006335,0.5,1
CHEMBL490868,EFO_0022298,1.0,1
CHEMBL490868,EFO_0010351,1.0,1
CHEMBL490868,EFO_0022251,1.0,1
CHEMBL490868,EFO_0022293,1.0,1
CHEMBL490868,EFO_0022146,1.0,1
CHEMBL490868,EFO_0022336,1.0,1
CHEMBL491,EFO_0000616,1.0,1
CHEMBL491,EFO_0004714,1.0,1
CHEMBL491174,MONDO_0030894,1.0,1
CHEMBL49120,MONDO_0007844,0.02040816326530612,1
CHEMBL49120,EFO_0004833,0.02040816326530612,1
CHEMBL49120,EFO_0001645,0.02040816326530612,1
CHEMBL49120,EFO_0004314,0.02040816326530612,1
CHEMBL49120,MONDO_0014704,0.02040816326530612,1
CHEMBL49120,EFO_1001469,0.02040816326530612,1
CHEMBL49120,MONDO_0018997,0.02040816326530612,1
CHEMBL49120,MONDO_0024519,0.02040816326530612,1
CHEMBL49120,EFO_0005541,0.02040816326530612,1
CHEMBL49120,EFO_0000239,0.02040816326530612,1
CHEMBL49120,EFO_0004995,0.02040816326530612,1
CHEMBL49120,MONDO_0005575,0.02040816326530612,1
CHEMBL49120,OBA_0003460,0.02040816326530612,1
CHEMBL49120,EFO_0000768,0.02040816326530612,1
CHEMBL49120,EFO_0005804,0.02040816326530612,1
CHEMBL49120,EFO_0000681,0.04081632653061224,2
CHEMBL49120,MONDO_0015356,0.02040816326530612,1
CHEMBL49120,EFO_0005772,0.02040816326530612,1
CHEMBL49120,Orphanet_140162,0.02040816326530612,1
CHEMBL49120,MONDO_0004643,0.02040816326530612,1
CHEMBL49120,EFO_0000616,0.02040816326530612,1
CHEMBL49120,EFO_0000729,0.02040816326530612,1
CHEMBL49120,EFO_0009448,0.02040816326530612,1
CHEMBL49120,MONDO_0004992,0.04081632653061224,2
CHEMBL491473,MONDO_0007844,0.019230769230769232,1
CHEMBL491473,EFO_0000339,0.019230769230769232,1
CHEMBL491473,Orphanet_207,0.019230769230769232,1
CHEMBL491473,MONDO_0003060,0.019230769230769232,1
CHEMBL491473,MONDO_0014658,0.019230769230769232,1
CHEMBL491473,EFO_0001645,0.019230769230769232,1
CHEMBL491473,EFO_0010116,0.019230769230769232,1
CHEMBL491473,EFO_0005091,0.019230769230769232,1
CHEMBL491473,MONDO_0032913,0.019230769230769232,1
CHEMBL491473,MONDO_0014704,0.019230769230769232,1
CHEMBL491473,OBA_VT0001253,0.019230769230769232,1
CHEMBL491473,EFO_0009118,0.019230769230769232,1
CHEMBL491473,MONDO_0024519,0.019230769230769232,1
CHEMBL491473,EFO_0005541,0.038461538461538464,2
CHEMBL491473,EFO_1001901,0.019230769230769232,1
CHEMBL491473,EFO_0004995,0.019230769230769232,1
CHEMBL491473,EFO_0000239,0.019230769230769232,1
CHEMBL491473,OBA_2050068,0.019230769230769232,1
CHEMBL491473,MONDO_0005575,0.019230769230769232,1
CHEMBL491473,EFO_0000768,0.019230769230769232,1
CHEMBL491473,MONDO_0007793,0.019230769230769232,1
CHEMBL491473,EFO_0000681,0.019230769230769232,1
CHEMBL491473,MONDO_0015356,0.019230769230769232,1
CHEMBL491473,EFO_0005772,0.019230769230769232,1
CHEMBL491473,Orphanet_85165,0.019230769230769232,1
CHEMBL491473,Orphanet_140162,0.019230769230769232,1
CHEMBL491473,EFO_1001480,0.019230769230769232,1
CHEMBL491473,EFO_0009448,0.019230769230769232,1
CHEMBL491473,MONDO_0001056,0.019230769230769232,1
CHEMBL491473,OBA_2050096,0.019230769230769232,1
CHEMBL491473,MONDO_0004992,0.019230769230769232,1
CHEMBL491499,MONDO_0007254,0.5,1
CHEMBL491510,MONDO_0007254,1.0,1
CHEMBL491705,EFO_0008560,1.0,1
CHEMBL491705,EFO_0004314,1.0,1
CHEMBL491705,EFO_0003882,1.0,1
CHEMBL491705,EFO_0004324,1.0,1
CHEMBL491705,EFO_0009270,1.0,1
CHEMBL491820,EFO_0004509,1.0,1
CHEMBL492399,MONDO_0005575,0.3333333333333333,1
CHEMBL492399,MONDO_0014704,0.3333333333333333,1
CHEMBL492399,EFO_0000768,0.3333333333333333,1
CHEMBL49269,EFO_0022041,0.3333333333333333,1
CHEMBL493,MONDO_0005271,0.07692307692307693,1
CHEMBL493,EFO_0005251,0.07692307692307693,1
CHEMBL493,MONDO_0004985,0.07692307692307693,1
CHEMBL493,EFO_0006336,0.07692307692307693,1
CHEMBL493,HP_0001945,0.07692307692307693,1
CHEMBL493,EFO_0005611,0.07692307692307693,1
CHEMBL493,HP_0001742,0.15384615384615385,2
CHEMBL493,EFO_0000677,0.07692307692307693,1
CHEMBL493,HP_0012735,0.07692307692307693,1
CHEMBL493,EFO_0003888,0.07692307692307693,1
CHEMBL493,EFO_0003756,0.07692307692307693,1
CHEMBL493,EFO_0005252,0.07692307692307693,1
CHEMBL493,EFO_0004895,0.07692307692307693,1
CHEMBL493,EFO_0007319,0.07692307692307693,1
CHEMBL493,EFO_0008533,0.07692307692307693,1
CHEMBL493,HP_0002017,0.07692307692307693,1
CHEMBL493,MONDO_0005041,0.07692307692307693,1
CHEMBL493,EFO_0000319,0.07692307692307693,1
CHEMBL493,EFO_0007214,0.07692307692307693,1
CHEMBL493,MONDO_0002009,0.07692307692307693,1
CHEMBL493,EFO_0003956,0.07692307692307693,1
CHEMBL493,EFO_0005751,0.07692307692307693,1
CHEMBL493,HP_0002013,0.07692307692307693,1
CHEMBL493091,MONDO_0005271,0.5,1
CHEMBL493091,EFO_0005251,0.5,1
CHEMBL493091,EFO_0000319,0.5,1
CHEMBL493091,HP_0001945,0.5,1
CHEMBL494089,MONDO_0004985,0.017857142857142856,1
CHEMBL494089,EFO_0006336,0.017857142857142856,1
CHEMBL494089,MONDO_0010946,0.017857142857142856,1
CHEMBL494089,EFO_0005091,0.017857142857142856,1
CHEMBL494089,MONDO_0005041,0.017857142857142856,1
CHEMBL494089,MONDO_0016660,0.017857142857142856,1
CHEMBL494089,MONDO_0005301,0.017857142857142856,1
CHEMBL494089,MONDO_0017979,0.017857142857142856,1
CHEMBL494089,EFO_1001901,0.017857142857142856,1
CHEMBL494089,EFO_0000538,0.017857142857142856,1
CHEMBL494089,MONDO_0004975,0.017857142857142856,1
CHEMBL49429,HP_0000863,0.3333333333333333,1
CHEMBL49429,HP_0002902,0.3333333333333333,1
CHEMBL49429,MONDO_0001382,0.3333333333333333,1
CHEMBL49429,EFO_0008620,0.3333333333333333,1
CHEMBL49429,EFO_0003144,0.3333333333333333,1
CHEMBL494753,EFO_0004530,0.5,1
CHEMBL494753,EFO_0800371,0.5,1
CHEMBL494753,OBA_0003460,1.0,2
CHEMBL494753,EFO_0005058,0.5,1
CHEMBL495095,HP_0001742,0.25,1
CHEMBL495095,MONDO_0004985,0.25,1
CHEMBL495095,EFO_0006336,0.25,1
CHEMBL495095,EFO_0005611,0.25,1
CHEMBL495095,EFO_0003888,0.25,1
CHEMBL495095,EFO_0003756,0.25,1
CHEMBL495095,MONDO_0005041,0.25,1
CHEMBL495696,HP_0001249,0.25,1
CHEMBL495696,MONDO_0005301,0.25,1
CHEMBL495696,MONDO_0004985,0.25,1
CHEMBL495696,MONDO_0013578,0.25,1
CHEMBL495696,MONDO_0004975,0.25,1
CHEMBL495727,MONDO_0007844,0.010869565217391304,1
CHEMBL495727,MONDO_0001574,0.010869565217391304,1
CHEMBL495727,MONDO_0003060,0.010869565217391304,1
CHEMBL495727,Orphanet_207,0.010869565217391304,1
CHEMBL495727,EFO_0004833,0.010869565217391304,1
CHEMBL495727,MONDO_0014658,0.010869565217391304,1
CHEMBL495727,EFO_0001645,0.010869565217391304,1
CHEMBL495727,EFO_0004587,0.021739130434782608,2
CHEMBL495727,EFO_0004627,0.010869565217391304,1
CHEMBL495727,EFO_0000239,0.010869565217391304,1
CHEMBL495727,EFO_0004995,0.021739130434782608,2
CHEMBL495727,OBA_2050068,0.010869565217391304,1
CHEMBL495727,MONDO_0004975,0.010869565217391304,1
CHEMBL495727,MONDO_0005575,0.010869565217391304,1
CHEMBL495727,MONDO_0014518,0.010869565217391304,1
CHEMBL495727,OBA_0003460,0.010869565217391304,1
CHEMBL495727,MONDO_0007793,0.010869565217391304,1
CHEMBL495727,EFO_0000681,0.021739130434782608,2
CHEMBL495727,EFO_0005772,0.021739130434782608,2
CHEMBL495727,MONDO_0024533,0.010869565217391304,1
CHEMBL495727,EFO_0004617,0.010869565217391304,1
CHEMBL495727,HP_0000964,0.010869565217391304,1
CHEMBL495727,EFO_0000729,0.010869565217391304,1
CHEMBL495727,EFO_0009448,0.010869565217391304,1
CHEMBL495727,MONDO_0001056,0.010869565217391304,1
CHEMBL495727,MONDO_0015356,0.010869565217391304,1
CHEMBL495727,MONDO_0019200,0.010869565217391304,1
CHEMBL495727,MONDO_0004985,0.010869565217391304,1
CHEMBL495727,EFO_0003944,0.010869565217391304,1
CHEMBL495727,EFO_0004314,0.010869565217391304,1
CHEMBL495727,MONDO_0032913,0.010869565217391304,1
CHEMBL495727,OBA_VT0001253,0.010869565217391304,1
CHEMBL495727,EFO_0009118,0.010869565217391304,1
CHEMBL495727,EFO_1001469,0.010869565217391304,1
CHEMBL495727,MONDO_0024519,0.010869565217391304,1
CHEMBL495727,EFO_0005541,0.021739130434782608,2
CHEMBL495727,MONDO_0010880,0.010869565217391304,1
CHEMBL495727,EFO_0005804,0.010869565217391304,1
CHEMBL495727,MONDO_0010946,0.010869565217391304,1
CHEMBL495727,EFO_0002618,0.010869565217391304,1
CHEMBL495727,Orphanet_85165,0.010869565217391304,1
CHEMBL495727,Orphanet_140162,0.010869565217391304,1
CHEMBL495727,MONDO_0004643,0.010869565217391304,1
CHEMBL495727,EFO_0000616,0.010869565217391304,1
CHEMBL495727,MONDO_0005301,0.010869565217391304,1
CHEMBL495727,EFO_0005106,0.010869565217391304,1
CHEMBL495727,MONDO_0004992,0.03260869565217391,3
CHEMBL495936,OBA_0003460,1.0,1
CHEMBL495949,EFO_0005772,1.0,1
CHEMBL496,EFO_1000172,0.14285714285714285,1
CHEMBL496,EFO_0001645,0.14285714285714285,1
CHEMBL496,MONDO_0002258,0.14285714285714285,1
CHEMBL496,EFO_1001375,0.14285714285714285,1
CHEMBL496,EFO_0003956,0.14285714285714285,1
CHEMBL496,Orphanet_733,0.14285714285714285,1
CHEMBL496,MONDO_0000831,0.14285714285714285,1
CHEMBL496,MONDO_0007254,0.14285714285714285,1
CHEMBL496102,Orphanet_140162,0.5,1
CHEMBL496102,MONDO_0014518,0.5,1
CHEMBL49623,MONDO_0002009,0.16666666666666666,1
CHEMBL49623,HP_0001742,0.16666666666666666,1
CHEMBL49623,EFO_0003956,0.16666666666666666,1
CHEMBL49623,EFO_0005751,0.16666666666666666,1
CHEMBL49623,EFO_0005252,0.16666666666666666,1
CHEMBL49623,EFO_0007214,0.16666666666666666,1
CHEMBL49623,HP_0012735,0.16666666666666666,1
CHEMBL497293,EFO_0004234,1.0,1
CHEMBL497293,EFO_0004309,1.0,1
CHEMBL497318,HP_0000155,0.16666666666666666,1
CHEMBL499,EFO_0000712,0.25,1
CHEMBL499,EFO_0000341,0.25,1
CHEMBL499,EFO_0007486,0.25,1
CHEMBL499,MONDO_0005041,0.5,2
CHEMBL499,MONDO_0004979,0.25,1
CHEMBL499,EFO_0001356,0.25,1
CHEMBL499,HP_0006536,0.25,1
CHEMBL499,EFO_0004614,0.25,1
CHEMBL499,OBA_1001087,0.25,1
CHEMBL499,EFO_0022148,0.25,1
CHEMBL499,EFO_0006335,0.25,1
CHEMBL499519,EFO_0005854,0.25,1
CHEMBL499519,EFO_0004190,0.25,1
CHEMBL499519,MONDO_0004247,0.5,2
CHEMBL499519,EFO_0009869,0.25,1
CHEMBL499519,EFO_0006928,0.25,1
CHEMBL499587,MONDO_0007254,0.5,1
CHEMBL50,MONDO_0005575,0.038461538461538464,1
CHEMBL50,Orphanet_88632,0.038461538461538464,1
CHEMBL50,EFO_0004833,0.038461538461538464,1
CHEMBL50,EFO_0004612,0.038461538461538464,1
CHEMBL50,EFO_0000681,0.038461538461538464,1
CHEMBL50,EFO_0000565,0.038461538461538464,1
CHEMBL50,EFO_0022265,0.038461538461538464,1
CHEMBL50,EFO_1001395,0.038461538461538464,1
CHEMBL50,Orphanet_140162,0.038461538461538464,1
CHEMBL50,MONDO_0004643,0.038461538461538464,1
CHEMBL50,OBA_1000110,0.038461538461538464,1
CHEMBL50,MONDO_0005301,0.038461538461538464,1
CHEMBL50,OBA_1000032,0.038461538461538464,1
CHEMBL50,EFO_0004995,0.038461538461538464,1
CHEMBL50,OBA_2050096,0.038461538461538464,1
CHEMBL50,EFO_0004344,0.038461538461538464,1
CHEMBL50,MONDO_0004975,0.038461538461538464,1
CHEMBL500,MONDO_0004985,0.2,1
CHEMBL500,EFO_0000341,0.2,1
